gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
BATF3	0.6050000302399312	-0.012088215652951859	0.007	0.01	1
KLHL25	0.2838806683836001	-0.012094247401092032	0.003	0.01	1
CEBPE	0.9740278898565743	-0.012099825714662161	0.013	0.013	1
ABHD16B	0.21232210415179126	-0.01210097415060683	0	0.005	1
MFAP4	0.282696335869475	-0.0121307990979505	0.003	0.01	1
SLC5A5	0.21232210415179126	-0.012132384921203047	0	0.005	1
ACVR2B	0.9815369831017364	-0.012136665330948537	0.063	0.062	1
TMEM163	0.21232210415179126	-0.012195608810027132	0	0.005	1
PLXDC1	0.600042195686215	-0.012204602794792622	0.02	0.026	1
TAT	0.12614645841045558	-0.012209712177665597	0	0.008	1
NRG1	0.21232210415179126	-0.012235017890884105	0	0.005	1
MAPK8IP1	0.414185311062013	-0.012252807670161693	0.007	0.013	1
TGM1	0.42689803892076106	-0.01225726418335299	0.007	0.003	1
WDR5	0.9544443911531606	-0.012270867733393753	0.113	0.112	1
ANKS1A	0.6920894596048237	-0.012276014349506342	0.07	0.062	1
ZC3H12B	0.526484918935032	-0.012277983206446744	0.01	0.016	1
ZDHHC15	0.2838806683836001	-0.012278040263053933	0.003	0.01	1
PRLR	0.7132590841121688	-0.012289739943387381	0.003	0.005	1
THAP10	0.7157982990331023	-0.0123144736065346	0.003	0.005	1
ABCA13	0.37897179334407793	-0.012322586752895857	0	0.003	1
ZCWPW1	0.3607593756385742	-0.012326162245979821	0.1	0.078	1
UBXN8	0.7873143894642529	-0.012331603683251924	0.093	0.086	1
TMEM256-PLSCR3	0.21232210415179126	-0.012331789495956329	0	0.005	1
IGHV3-48	0.37897179334407793	-0.01233475540610759	0	0.003	1
KCTD21	0.862739365305749	-0.012338565315670444	0.007	0.008	1
GSG1L	0.12614645841045558	-0.01233922575723977	0	0.008	1
TDRD9	0.37897179334407793	-0.012342881202284543	0	0.003	1
TIMD4	0.37897179334407793	-0.012351017711684896	0	0.003	1
CHRNE	0.12614645841045558	-0.012357241576730954	0	0.008	1
USP42	0.6357151777440165	-0.012365775172202498	0.153	0.14	1
EIF4E2	0.42633993583300045	-0.012380275608564917	0.35	0.317	1
CTAGE1	0.12614645841045558	-0.012383033279048569	0	0.008	1
SAPCD1	0.12614645841045558	-0.012398522284619826	0	0.008	1
CLEC18A	0.28506835565834976	-0.012463470642545268	0.003	0.01	1
CIC	0.21676553015238753	-0.012479698304559417	0.17	0.132	1
CDPF1	0.4837357362743917	-0.012489871230331712	0.083	0.068	1
UCHL1	0.12614645841045558	-0.012514580555635058	0	0.008	1
CACNA1F	0.9449325242558877	-0.01252735533790747	0.02	0.021	1
OR52H1	0.37897179334407793	-0.012536967914197094	0	0.003	1
PDZD9	0.37897179334407793	-0.012536967914197094	0	0.003	1
TNFRSF8	0.12614645841045558	-0.012540381886502729	0	0.008	1
CNOT11	0.5561435334280438	-0.012546316870077234	0.22	0.195	1
GALM	0.9525925206219116	-0.012549675156388468	0.04	0.039	1
EXOSC10	0.968376475022979	-0.012555918145944811	0.23	0.229	1
WDFY3	0.7582291650679208	-0.01257198310012432	0.03	0.026	1
TBC1D22B	0.284401291000848	-0.012577060699161112	0.02	0.034	1
PAQR6	0.5940324829382637	-0.01260037974645467	0.03	0.023	1
SSNA1	0.8481587294611942	-0.012601361140010425	0.57	0.545	1
ZNF740	0.9952675498528792	-0.012605002542971977	0.117	0.117	1
KBTBD7	0.5720394461569592	-0.012607551949361723	0.057	0.047	1
ZNF831	0.7214152912433978	-0.01261136344993187	0.013	0.01	1
MTRNR2L13	0.37897179334407793	-0.012617172109085861	0	0.003	1
F8A3	0.44764696737209014	-0.012623515643724914	0.003	0.008	1
C3orf33	0.8763464772126864	-0.012627096491258288	0.02	0.018	1
TBC1D12	0.9893853113425793	-0.012628094738395476	0.047	0.047	1
NOL9	0.5700065562924064	-0.012633955216075743	0.163	0.145	1
TEX15	0.21232210415179126	-0.012636651807237538	0	0.005	1
GALNT11	0.5126579433373971	-0.012644712616770026	0.133	0.114	1
TMEM31	0.37897179334407793	-0.012659798423685302	0	0.003	1
AMH	0.21232210415179126	-0.012676417340187138	0	0.005	1
ZBTB22	0.8696179753932978	-0.012680734385821193	0.047	0.049	1
SLX1B	0.44764696737209014	-0.012695082816114478	0.003	0.008	1
CDNF	0.28033773008809154	-0.012706475868603712	0.003	0.01	1
YAE1	0.4949442782922058	-0.012710848426588456	0.08	0.065	1
FAM222B	0.2612440243302167	-0.012727189862395488	0.083	0.06	1
ZBTB32	0.7157982990331023	-0.01272977854439387	0.003	0.005	1
FAXDC2	0.41931264332714036	-0.012735232486725031	0.007	0.013	1
TNIK	0.8341359420305118	-0.012737547772991291	0.023	0.026	1
ATG9A	0.21232210415179126	-0.012745144752265155	0	0.005	1
LRP6	0.37897179334407793	-0.012748089078538711	0	0.003	1
CHURC1	0.5628640048096769	-0.012756010370222226	0.61	0.545	1
LMAN2L	0.36915194030570103	-0.012777280181556966	0.06	0.044	1
NFE2L1	0.7084870163013247	-0.01277967662110402	0.153	0.14	1
PLEKHA7	0.8585917053972619	-0.012793378070008788	0.007	0.008	1
TDRD3	0.65936781544586	-0.01280199210200239	0.283	0.291	1
MYOT	0.37897179334407793	-0.012822245219614647	0	0.003	1
MAP3K9	0.4472896262309466	-0.012833651821339526	0.033	0.023	1
EDA	0.37897179334407793	-0.012839819276744916	0	0.003	1
MINPP1	0.8199787773990188	-0.01286247287257164	0.067	0.062	1
CTLA4	0.37897179334407793	-0.012868480095076183	0	0.003	1
CCN3	0.21232210415179126	-0.01290369705663106	0	0.005	1
TLR5	0.7132590841121688	-0.012922435765580572	0.003	0.005	1
NIPSNAP2	0.4144237879027783	-0.012949076442065666	0.41	0.348	1
LIMCH1	0.21232210415179126	-0.012963197010658734	0	0.005	1
CSNK1A1L	0.37897179334407793	-0.012975422289576207	0	0.003	1
HTR1D	0.37897179334407793	-0.012975422289576207	0	0.003	1
SIRPB2	0.12614645841045558	-0.012987140155095191	0	0.008	1
ZNF28	0.15916496101998315	-0.01299103371463356	0.063	0.039	1
COLEC12	0.9693078386216856	-0.01299176456549607	0.013	0.013	1
TRIM7	0.21232210415179126	-0.013002456489276466	0	0.005	1
GSDMB	0.8493277803934346	-0.013010944836409882	0.037	0.034	1
ERVFRD-1	0.21232210415179126	-0.013015074252600794	0	0.005	1
TMC3	0.21232210415179126	-0.013026648418209883	0	0.005	1
H1-6	0.21232210415179126	-0.013033364293168257	0	0.005	1
NPIPB13	0.21232210415179126	-0.01303475649942973	0	0.005	1
BMP6	0.181201294667711	-0.013042667436521185	0.003	0.013	1
TMEM18	0.9857432493753538	-0.013046773599530437	0.337	0.33	1
ARHGAP12	0.7914213374990705	-0.013057695229750477	0.113	0.119	1
TSGA13	0.12614645841045558	-0.013066609713824149	0	0.008	1
PCIF1	0.9394571238445519	-0.013071728068891342	0.207	0.203	1
STRIP2	0.7132590841121688	-0.013083236678632775	0.003	0.005	1
CBWD6	0.44764696737209014	-0.013084847185092313	0.003	0.008	1
ARHGAP8	0.21232210415179126	-0.013091951804097019	0	0.005	1
UBR7	0.6667305739083086	-0.013103929771787981	0.187	0.171	1
INSL4	0.21232210415179126	-0.013126502638346976	0	0.005	1
EFNA5	0.12614645841045558	-0.013154631291234928	0	0.008	1
ZNF843	0.44764696737209014	-0.013187000465253583	0.003	0.008	1
LGR4	0.21232210415179126	-0.013212724080200161	0	0.005	1
RAD50	0.5895263489212803	-0.013216815531694487	0.077	0.065	1
TRMT5	0.6702508016000405	-0.01322834898635189	0.1	0.112	1
TMEM273	0.21232210415179126	-0.01322994129691146	0	0.005	1
AFG1L	0.675182321510796	-0.01329173966637566	0.043	0.036	1
OTUD7B	0.37897179334407793	-0.013297741825215809	0	0.003	1
CFAP61	0.21232210415179126	-0.01332266028615414	0	0.005	1
C16orf71	0.7132590841121688	-0.013325190992610515	0.003	0.005	1
PFDN5	0.9798180592554131	-0.01333064747445789	0.987	0.932	1
HGS	0.9721034583918629	-0.013340831491877925	0.167	0.169	1
NFASC	0.12614645841045558	-0.013361676460843096	0	0.008	1
PTPN20	0.3433280120665651	-0.013363622266170397	0.013	0.023	1
MASP2	0.9554600183356982	-0.013400646922619278	0.01	0.01	1
ABHD1	0.3801469507116235	-0.01342546606584264	0.01	0.018	1
RBM45	0.7298045841388583	-0.013434107681873836	0.08	0.088	1
SPTBN1	0.0019350572265537957	-0.013441938381260954	0.497	0.34	1
TTC16	0.21232210415179126	-0.013444023597974196	0	0.005	1
STX1B	0.9519009792231846	-0.013459553074055268	0.01	0.01	1
TBX15	0.37897179334407793	-0.01346498215972972	0	0.003	1
EGR2	0.21232210415179126	-0.013465082166782653	0	0.005	1
ST20-MTHFS	0.21232210415179126	-0.013466996932976724	0	0.005	1
SAXO2	0.21232210415179126	-0.013525883871465437	0	0.005	1
DPP3	0.5759468930968745	-0.013530967239557934	0.173	0.156	1
RASL11A	0.12614645841045558	-0.013532889825089505	0	0.008	1
DGCR2	0.9918756878359818	-0.01353999453945226	0.063	0.062	1
SLC49A4	0.43266884850863485	-0.013562229921674454	0.03	0.042	1
SPATA21	0.12614645841045558	-0.01356997411293191	0	0.008	1
TRHR	0.37897179334407793	-0.01357719252187567	0	0.003	1
HPS1	0.8819273969146472	-0.013580644404046605	0.403	0.379	1
LAMA5	0.4862251574010409	-0.013580801900428388	0.027	0.036	1
RAB36	0.37897179334407793	-0.013587038393586678	0	0.003	1
RLN1	0.37897179334407793	-0.013587038393586678	0	0.003	1
IPMK	0.6453685306736807	-0.013594232139778978	0.12	0.106	1
FAM122C	0.5763641694600079	-0.013609144381090163	0.05	0.06	1
DHX32	0.7320390017676409	-0.013618263016034499	0.097	0.106	1
LY6G5B	0.14155784365463012	-0.013622560678917789	0.017	0.005	1
C6orf52	0.44588536970125175	-0.013633208478618083	0.003	0.008	1
SGO1	0.4512173531650364	-0.013634308592052335	0.077	0.094	1
TICRR	0.8217571112734543	-0.013635212072854744	0.023	0.026	1
ATL2	0.6863228038472089	-0.01364578753080653	0.21	0.195	1
CDRT4	0.7677004418469054	-0.013666249775659112	0.01	0.008	1
GRIN3A	0.21232210415179126	-0.013680752205204642	0	0.005	1
GPLD1	0.8673898373679525	-0.01369223019057405	0.017	0.018	1
RCOR3	0.3185840241923888	-0.0137527698662675	0.347	0.301	1
TTL	0.9752699274323551	-0.013784390056370444	0.143	0.143	1
LZTS2	0.527835956563089	-0.013788526790382533	0.047	0.036	1
ADCY1	0.7132590841121688	-0.013791675928947752	0.003	0.005	1
APOL1	0.5251975141690457	-0.013797888740393054	0.01	0.016	1
CD300LF	0.9286594391109029	-0.013838537947211127	0.08	0.078	1
LINGO3	0.18041553961200865	-0.013855410956685486	0.003	0.013	1
RND2	0.7229817224418382	-0.013855977514165486	0.013	0.01	1
GTF3C2	0.49145964204641923	-0.013864452542016348	0.17	0.145	1
PCNX3	0.6665471120428335	-0.013872012239129511	0.083	0.094	1
ADRA1A	0.37897179334407793	-0.013878913965771227	0	0.003	1
IGSF11	0.37897179334407793	-0.013878913965771227	0	0.003	1
RNF17	0.37897179334407793	-0.013878913965771227	0	0.003	1
SYT4	0.37897179334407793	-0.013878913965771227	0	0.003	1
RTL6	0.9424049915833687	-0.013884070980882887	0.02	0.021	1
MAFG	0.8923733197450869	-0.013908197422725421	0.25	0.242	1
TEX22	0.4682343721525434	-0.013933360279700033	0.027	0.018	1
LUC7L2	0.22472767049900608	-0.01393550654497755	0.397	0.332	1
SCNM1	0.25629684316491375	-0.013940179714895029	0.423	0.351	1
CDH12	0.21232210415179126	-0.013949114432247738	0	0.005	1
DDX31	0.5572831152280994	-0.013951945254483039	0.057	0.068	1
SIGLECL1	0.21232210415179126	-0.013953582125448826	0	0.005	1
LDB2	0.12614645841045558	-0.013961310641474834	0	0.008	1
CYSLTR2	0.21232210415179126	-0.01396272133978871	0	0.005	1
ZNF816-ZNF321P	0.9245075271000868	-0.013972903158549904	0.1	0.096	1
SHROOM4	0.282696335869475	-0.013977147443035243	0.003	0.01	1
ELOVL7	0.21232210415179126	-0.013984525405224916	0	0.005	1
PIP5KL1	0.862739365305749	-0.013997394700764693	0.007	0.008	1
HPDL	0.1918117300113514	-0.013997858398642073	0.007	0.018	1
MIER1	0.7167304308896835	-0.01400013343058415	0.523	0.491	1
TTC23	0.17885162726437764	-0.014005876034154728	0.003	0.013	1
ERBB3	0.7151613024910457	-0.014012593808992772	0.01	0.013	1
SLC2A4	0.37897179334407793	-0.014029605381615668	0	0.003	1
FIZ1	0.9524344559542326	-0.01403000785152847	0.067	0.068	1
CALML6	0.21232210415179126	-0.014037257896321317	0	0.005	1
GPR22	0.21232210415179126	-0.014045070096132747	0	0.005	1
KLRF2	0.37897179334407793	-0.014045381125813383	0	0.003	1
OR2L5	0.37897179334407793	-0.014045381125813383	0	0.003	1
ST6GALNAC1	0.37897179334407793	-0.014045381125813383	0	0.003	1
TSTA3	0.20069963960811446	-0.014084563507673287	0.343	0.286	1
ZNF497	0.601638115940673	-0.014107105302067179	0.007	0.01	1
ZDHHC18	0.36150460444987	-0.014111958604354519	0.05	0.068	1
ANKRD63	0.37897179334407793	-0.0141141546675659	0	0.003	1
CAMP	0.181201294667711	-0.014124836818080567	0.003	0.013	1
ZNF606	0.9700707106733233	-0.014151591230631755	0.103	0.104	1
SS18L1	0.6387159586409337	-0.01416439474066769	0.077	0.068	1
TMEM140	0.6050000302399312	-0.014188344858235159	0.007	0.01	1
AFAP1L2	0.2838120787716034	-0.01419492533398006	0.007	0.016	1
IQCH	0.18041553961200865	-0.014211990872486676	0.003	0.013	1
BHMT2	0.21232210415179126	-0.014216566423761474	0	0.005	1
SPDYE17	0.44764696737209014	-0.014225387288052036	0.003	0.008	1
TMED6	0.4116356154541514	-0.014264088964640976	0.007	0.013	1
THBS2	0.21232210415179126	-0.014277331583739237	0	0.005	1
SLC25A38	0.8375681017338715	-0.014279135972104118	0.15	0.143	1
IL17D	0.21232210415179126	-0.014279225496501513	0	0.005	1
FGD1	0.7132590841121688	-0.014288604076281476	0.003	0.005	1
HTR3A	0.4729551577446632	-0.014320380161942217	0.027	0.018	1
C6orf163	0.3791308659390453	-0.014325511964959452	0.01	0.018	1
ADORA2B	0.12614645841045558	-0.014363220454700506	0	0.008	1
GALC	0.7298014369797662	-0.014367654838147198	0.103	0.096	1
MYOM2	0.5921303086242582	-0.014378146739754794	0.033	0.026	1
CATSPER3	0.7132590841121688	-0.01439331402290733	0.003	0.005	1
WNK3	0.37897179334407793	-0.014396118465260637	0	0.003	1
NUP188	0.9708016908258863	-0.014437521552470856	0.137	0.135	1
VPS51	0.6068911909050014	-0.014450894798694769	0.453	0.431	1
TSPAN6	0.21232210415179126	-0.014462149806313036	0	0.005	1
KCNE3	0.12614645841045558	-0.014470789929668784	0	0.008	1
SALL4	0.37897179334407793	-0.014490758583066482	0	0.003	1
PHETA1	0.11576944278320103	-0.014496526081715796	0.003	0.016	1
TRAM1L1	0.21232210415179126	-0.014511236954027187	0	0.005	1
SMIM41	0.48229678177071017	-0.014516451060897714	0.013	0.008	1
C1orf158	0.37897179334407793	-0.01451883118256739	0	0.003	1
ELL3	0.37897179334407793	-0.01451883118256739	0	0.003	1
FGF22	0.37897179334407793	-0.01451883118256739	0	0.003	1
TAS2R19	0.12614645841045558	-0.014529825074818911	0	0.008	1
PLIN3	0.6894683566822892	-0.014532064468304018	0.49	0.444	1
PDE6A	0.07708261418182039	-0.014539452614108533	0	0.01	1
HDAC7	0.6910755700147988	-0.014550529621504493	0.123	0.112	1
TRMO	0.9486378460626134	-0.014553638807653535	0.08	0.081	1
ZNF136	0.6245700536277955	-0.01455628372049722	0.1	0.112	1
RTN4R	0.8068735424631431	-0.014586216234228563	0.013	0.016	1
TSACC	0.8585917053972619	-0.01458740267578212	0.007	0.008	1
IGLC5	0.07708261418182039	-0.014605109900373597	0	0.01	1
SPAG6	0.37897179334407793	-0.01461794768958162	0	0.003	1
PDZK1IP1	0.37897179334407793	-0.014626506396922366	0	0.003	1
RAB3IL1	0.37897179334407793	-0.014626506396922366	0	0.003	1
LTF	0.21232210415179126	-0.014637036657635088	0	0.005	1
GDAP2	0.8391858675743774	-0.014670388709559279	0.147	0.14	1
RBFOX3	0.862739365305749	-0.014693295936248577	0.007	0.008	1
LRGUK	0.21232210415179126	-0.014696114028764976	0	0.005	1
NEK5	0.6939251388943861	-0.014704270678615627	0.017	0.021	1
HESX1	0.282696335869475	-0.014708102535539207	0.003	0.01	1
TLR3	0.12614645841045558	-0.01473101147448432	0	0.008	1
SCRIB	0.7262238986966115	-0.014735996265003742	0.087	0.078	1
KLHL20	0.8951186741845478	-0.014738402037363652	0.153	0.151	1
TCEANC	0.5158446574132516	-0.0147567927229863	0.053	0.042	1
DNAH17	0.37897179334407793	-0.014759006282504256	0	0.003	1
UGT2B10	0.37897179334407793	-0.014759006282504256	0	0.003	1
PTPMT1	0.4374386573818738	-0.014763051895962609	0.32	0.275	1
SPTSSB	0.21232210415179126	-0.014765638440569488	0	0.005	1
FUT8	0.8693787024631534	-0.014777237233173313	0.143	0.148	1
PAK3	0.44588536970125175	-0.01478344885920227	0.003	0.008	1
ASAH2	0.8627943745783478	-0.014785558895734328	0.003	0.003	1
ENAM	0.37897179334407793	-0.014788128895224364	0	0.003	1
LVRN	0.37897179334407793	-0.014788128895224364	0	0.003	1
SPAG17	0.37897179334407793	-0.014788128895224364	0	0.003	1
TFAP2E	0.37897179334407793	-0.014788128895224364	0	0.003	1
DNAI2	0.21232210415179126	-0.014818183559506594	0	0.005	1
FMO3	0.37897179334407793	-0.014829094172066444	0	0.003	1
SOX2	0.37897179334407793	-0.014829094172066444	0	0.003	1
TANGO2	0.6527035959609538	-0.014831774882458931	0.097	0.086	1
EMP2	0.6224161562371406	-0.014833243172110423	0.013	0.018	1
ERBB2	0.28151535686800483	-0.014839388194607159	0.003	0.01	1
TIAM2	0.8311797613002815	-0.014855278373066133	0.033	0.036	1
STN1	0.9467162808829797	-0.014856651251765274	0.273	0.27	1
L3HYPDH	0.497559404406736	-0.014875201833137591	0.087	0.07	1
CD101	0.12614645841045558	-0.014889530316978636	0	0.008	1
RFT1	0.7694079489181842	-0.014900920531489725	0.14	0.132	1
UBASH3A	0.7132590841121688	-0.014903085892054817	0.003	0.005	1
NUF2	0.7498359403617054	-0.014914070607362162	0.077	0.07	1
SLC38A8	0.37897179334407793	-0.014959332728478802	0	0.003	1
C2CD2L	0.35920182918560345	-0.014961784840579001	0.073	0.055	1
PSPN	0.8039735769411553	-0.014977685885113085	0.013	0.016	1
NPIPB11	0.37897179334407793	-0.014983258644700423	0	0.003	1
OR52A1	0.37897179334407793	-0.014983258644700423	0	0.003	1
TSPAN7	0.37897179334407793	-0.014983258644700423	0	0.003	1
RAB2B	0.8244464687175802	-0.014984120665596401	0.187	0.192	1
LRRC43	0.21232210415179126	-0.014992680322620942	0	0.005	1
GRK7	0.37897179334407793	-0.014995250326324013	0	0.003	1
VRK2	0.6211401437079986	-0.01499724494517829	0.3	0.281	1
POMT1	0.4461850165559052	-0.015022985969437935	0.067	0.052	1
ACRV1	0.21232210415179126	-0.015039672612243496	0	0.005	1
DDRGK1	0.8014023829434769	-0.01505541796678389	0.33	0.312	1
BTBD18	0.7157982990331023	-0.015065930581338462	0.003	0.005	1
FBXO41	0.5711387503319225	-0.015084162077237562	0.147	0.13	1
FAXC	0.6033180199751897	-0.015103303661865474	0.007	0.01	1
PIGM	0.3097552707485573	-0.015117104943708048	0.13	0.101	1
JMJD7-PLA2G4B	0.21232210415179126	-0.015128075434511971	0	0.005	1
C5orf22	0.7548785430281834	-0.015135402703087136	0.097	0.104	1
CHDH	0.07708261418182039	-0.015141171177575059	0	0.01	1
BDP1	0.806049974912735	-0.01516106837928688	0.58	0.579	1
ZNF804A	0.12614645841045558	-0.015165108898247773	0	0.008	1
STK33	0.07708261418182039	-0.01517440429403309	0	0.01	1
GTPBP6	0.3512693033290159	-0.0151900996060792	0.473	0.405	1
TCTEX1D1	0.07708261418182039	-0.015197366019801558	0	0.01	1
ASIC3	0.12614645841045558	-0.015203251305785441	0	0.008	1
TRAV14DV4	0.21232210415179126	-0.015204967563387024	0	0.005	1
INKA1	0.4881742273318146	-0.015212229534358815	0.033	0.044	1
UMAD1	0.8032534550990987	-0.015217558673287557	0.13	0.122	1
ITGAD	0.37897179334407793	-0.015222156514365197	0	0.003	1
HOXA5	0.07708261418182039	-0.015222577285432633	0	0.01	1
TAS2R46	0.7132590841121688	-0.01522290219643242	0.003	0.005	1
MECOM	0.21232210415179126	-0.015267775840690435	0	0.005	1
MPZL3	0.415463654714048	-0.01530051931124152	0.007	0.013	1
C11orf95	0.5589719454553492	-0.015344884148910665	0.063	0.052	1
AMIGO3	0.181201294667711	-0.015350312607302727	0.003	0.013	1
WDR90	0.9117987095907112	-0.015405144257371522	0.03	0.031	1
CD8B2	0.37897179334407793	-0.015408369562121764	0	0.003	1
PCDH19	0.37897179334407793	-0.015408369562121764	0	0.003	1
ZNF697	0.37897179334407793	-0.015408369562121764	0	0.003	1
LRRC3	0.21232210415179126	-0.015429826192072199	0	0.005	1
HOXA1	0.7132590841121688	-0.015481517688302845	0.003	0.005	1
ALKBH5	0.4571932154048319	-0.015500310612864387	0.33	0.309	1
NPIPA3	0.07708261418182039	-0.015505829108925711	0	0.01	1
LIMS2	0.21232210415179126	-0.01551282382572463	0	0.005	1
SKIV2L	0.9964903112198702	-0.015515429984376244	0.087	0.086	1
RAB15	0.8077449493553004	-0.015529919413369814	0.043	0.039	1
C1orf74	0.9693078386216856	-0.015538615070522867	0.013	0.013	1
PMPCB	0.19715092972510967	-0.015545920547148762	0.39	0.322	1
ICA1	0.6914949342928736	-0.015551061899685182	0.017	0.021	1
PTCH1	0.12614645841045558	-0.015568379459732965	0	0.008	1
TMEM161B	0.4411787893215263	-0.015580954092716759	0.22	0.187	1
ZNF275	0.6275377310632201	-0.015582466501282977	0.087	0.075	1
TGM2	0.21232210415179126	-0.015582471334931356	0	0.005	1
FPR2	0.37897179334407793	-0.015602442521049704	0	0.003	1
ZNF415	0.282696335869475	-0.01561073937259521	0.003	0.01	1
SIGLEC5	0.6668506786792289	-0.01562942762152572	0.023	0.029	1
FILIP1	0.862739365305749	-0.015645387710690004	0.007	0.008	1
TXNRD3	0.37897179334407793	-0.01565295294464871	0	0.003	1
MORF4L1	0.5900474232263208	-0.015657909596038078	0.877	0.847	1
DERPC	0.37897179334407793	-0.01567915101307163	0	0.003	1
HTRA1	0.37897179334407793	-0.01567915101307163	0	0.003	1
ZNF34	0.7201340510019447	-0.01571388972465676	0.027	0.031	1
SLC6A16	0.47961804544588377	-0.015722362206400393	0.02	0.013	1
CDH9	0.07708261418182039	-0.015722873928452095	0	0.01	1
MYL5	0.9731664777601023	-0.015743411997708817	0.067	0.068	1
NOS1	0.21232210415179126	-0.015758057789140374	0	0.005	1
ZNF778	0.2837862827692881	-0.015763130391439097	0.02	0.034	1
RPP14	0.9931876321101739	-0.015772099116358407	0.123	0.122	1
LRCH4	0.4772894138722671	-0.01578248696304363	0.307	0.268	1
POGK	0.10229971303441811	-0.01578537283085879	0.337	0.268	1
MYBL1	0.6018334634791376	-0.01579208159046571	0.03	0.023	1
ZNF257	0.5446694842559001	-0.01579577638027021	0.017	0.023	1
